ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
efficient_su2,1,QNSPSA,4,16,7,-2.75,-8.150392711644876,-8.25,0.09960728835512356,-0.5026526043572089,-0.5,20.603514909744263,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-2.5,-7.371003382358636,-7.5,0.12899661764136372,-0.4842109699661992,-0.5,20.806946992874146,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-2.25,-6.626909463197766,-6.75,0.12309053680223414,-0.4803373370587705,-0.5,21.120874881744385,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-2.0,-5.882315052626257,-6.0,0.11768494737374269,-0.4826921168193488,-0.5,20.767043113708496,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-1.75,-5.084967083450698,-5.25,0.1650329165493023,-0.48773581709111613,-0.5,21.163975954055786,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-1.5,-4.382325688761323,-4.5,0.11767431123867667,-0.4897264153768822,-0.5,20.88005304336548,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-1.25,-3.6467315462449577,-3.75,0.10326845375504234,-0.4955084970092203,-0.5,20.837169885635376,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-1.0,-2.8616884269862335,-3.0,0.1383115730137665,-0.4604686158731105,-0.5,20.953231811523438,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-0.75,-2.1753625551254276,-3.2881543834100757,1.112791828284648,-0.4654736115731167,0.268611278398783,20.970797777175903,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-0.5,-2.2447932403461865,-3.639409959505632,1.3946167191594454,0.031976983321451866,0.3548377264558783,20.76271915435791,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,-0.25,-3.192532158232638,-4.0376786899823,0.8451465317496623,0.3889223183754816,0.4306106243562941,21.07545804977417,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,0.0,-3.922847515598458,-4.472135954999569,0.5492884394011108,0.45255558376381366,0.4999999999999999,20.64110803604126,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,0.25,-4.403101199695914,-4.935857950077218,0.5327567503813038,0.40523871231045294,0.5652888224803903,20.766709089279175,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,0.5,-4.978615499936492,-5.424343992020237,0.4457284920837452,0.48009331930307536,0.6275332208810533,20.797977209091187,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,0.75,-5.398301284830792,-5.934512688095611,0.5362114032648195,0.4613009853035043,0.6871010637995336,21.694584846496582,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,1.0,-5.978876566636914,-6.4641016151377535,0.4852250485008396,0.5076200990337578,0.7440169358562931,24.43388795852661,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,1.25,-6.467241622297352,-7.011323553776188,0.5440819314788365,0.49724654945316676,0.7981617595112198,24.891654014587402,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,1.5,-6.924173522663653,-7.574673582515112,0.650500059851459,0.49706954241337503,0.8493836393885659,25.84164834022522,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,1.75,-7.418142953675742,-8.152822983208706,0.7346800295329636,0.47834930905480083,0.8975561416959063,25.52809190750122,0.5848699653164163,1.4505034446281364,565.7408680915833
efficient_su2,1,QNSPSA,4,16,7,2.0,-7.797966689234501,-8.744562646538014,0.9465959573035132,0.48956111308278927,0.9426051291782762,26.54748797416687,0.5848699653164163,1.4505034446281364,565.7408680915833
